sample_id,taxid,name,lvl_type,rank,reads_all,reads_lvl,relative_abundance_all,relative_abundance_lvl
SAMP_019,1031,Taxon_1031,O,order,107.0,35.0,0.109072375127421,0.03567787971457696
SAMP_019,1034,Taxon_1034,S,species,588.0,345.0,0.599388379204893,0.3516819571865443
SAMP_019,1035,Taxon_1035,D,D,484.0,268.0,0.49337410805300713,0.273190621814475
SAMP_019,1036,Taxon_1036,P,phylum,981.0,719.0,1.0,0.7329255861365953
SAMP_019,1037,Taxon_1037,C,class,971.0,863.0,0.9898063200815495,0.8797145769622834
SAMP_019,1044,Taxon_1044,C,class,87.0,12.0,0.08868501529051988,0.012232415902140673
SAMP_019,1046,Taxon_1046,F,family,15.0,2.0,0.01529051987767584,0.0020387359836901123
SAMP_019,1047,Taxon_1047,G,genus,150.0,80.0,0.1529051987767584,0.08154943934760449
SAMP_019,1048,Taxon_1048,S,species,935.0,759.0,0.9531090723751274,0.7737003058103975
SAMP_019,1049,Taxon_1049,D,D,253.0,78.0,0.2579001019367992,0.07951070336391437
SAMP_019,1051,Taxon_1051,C,class,328.0,117.0,0.3343527013251784,0.11926605504587157
SAMP_019,1052,Taxon_1052,O,order,543.0,467.0,0.5535168195718655,0.47604485219164117
SAMP_019,1053,Taxon_1053,F,family,782.0,593.0,0.7971457696228338,0.6044852191641182
SAMP_019,1055,Taxon_1055,S,species,396.0,225.0,0.4036697247706422,0.22935779816513763
SAMP_019,1060,Taxon_1060,F,family,844.0,325.0,0.8603465851172273,0.3312945973496432
SAMP_019,1061,Taxon_1061,G,genus,168.0,25.0,0.1712538226299694,0.0254841997961264
SAMP_019,1063,Taxon_1063,D,D,365.0,70.0,0.3720693170234455,0.07135575942915393
SAMP_019,1064,Taxon_1064,P,phylum,177.0,140.0,0.18042813455657492,0.14271151885830785
SAMP_019,1066,Taxon_1066,O,order,361.0,241.0,0.36799184505606525,0.24566768603465852
SAMP_019,1068,Taxon_1068,G,genus,638.0,195.0,0.6503567787971458,0.19877675840978593
SAMP_019,1072,Taxon_1072,C,class,415.0,352.0,0.4230377166156983,0.35881753312945974
SAMP_019,1075,Taxon_1075,G,genus,142.0,83.0,0.14475025484199797,0.08460754332313965
SAMP_019,1076,Taxon_1076,S,species,751.0,641.0,0.7655453618756372,0.6534148827726809
SAMP_019,1079,Taxon_1079,C,class,709.0,373.0,0.7227319062181448,0.38022426095820594
SAMP_019,1081,Taxon_1081,F,family,899.0,628.0,0.9164118246687054,0.6401630988786952
SAMP_019,1082,Taxon_1082,G,genus,10.0,2.0,0.010193679918450561,0.0020387359836901123
SAMP_019,1087,Taxon_1087,O,order,662.0,117.0,0.6748216106014271,0.11926605504587157
SAMP_019,1088,Taxon_1088,F,family,220.0,31.0,0.22426095820591233,0.03160040774719674
SAMP_019,1089,Taxon_1089,G,genus,852.0,173.0,0.8685015290519877,0.1763506625891947
SAMP_019,1092,Taxon_1092,P,phylum,236.0,34.0,0.24057084607543322,0.034658511722731905
SAMP_019,1093,Taxon_1093,C,class,218.0,69.0,0.2222222222222222,0.07033639143730887
SAMP_019,1094,Taxon_1094,O,order,486.0,88.0,0.4954128440366973,0.08970438328236494
SAMP_019,1096,Taxon_1096,G,genus,460.0,79.0,0.4689092762487258,0.08053007135575943
SAMP_019,1097,Taxon_1097,S,species,662.0,419.0,0.6748216106014271,0.4271151885830785
SAMP_020,1000,Taxon_1000,D,D,714.0,547.0,0.7226720647773279,0.5536437246963563
SAMP_020,1001,Taxon_1001,P,phylum,610.0,342.0,0.6174089068825911,0.34615384615384615
SAMP_020,1003,Taxon_1003,O,order,208.0,97.0,0.21052631578947367,0.09817813765182186
SAMP_020,1004,Taxon_1004,F,family,640.0,334.0,0.6477732793522267,0.33805668016194335
SAMP_020,1007,Taxon_1007,D,D,251.0,41.0,0.2540485829959514,0.04149797570850203
SAMP_020,1011,Taxon_1011,F,family,919.0,189.0,0.930161943319838,0.19129554655870445
SAMP_020,1013,Taxon_1013,S,species,418.0,307.0,0.4230769230769231,0.3107287449392713
SAMP_020,1016,Taxon_1016,C,class,210.0,45.0,0.2125506072874494,0.04554655870445344
SAMP_020,1018,Taxon_1018,F,family,75.0,39.0,0.07591093117408906,0.039473684210526314
SAMP_020,1020,Taxon_1020,S,species,320.0,59.0,0.32388663967611336,0.0597165991902834
SAMP_020,1021,Taxon_1021,D,D,724.0,448.0,0.7327935222672065,0.4534412955465587
SAMP_020,1022,Taxon_1022,P,phylum,432.0,343.0,0.43724696356275305,0.347165991902834
SAMP_020,1024,Taxon_1024,O,order,640.0,384.0,0.6477732793522267,0.38866396761133604
SAMP_020,1025,Taxon_1025,F,family,521.0,83.0,0.5273279352226721,0.0840080971659919
SAMP_020,1026,Taxon_1026,G,genus,46.0,8.0,0.0465587044534413,0.008097165991902834
SAMP_020,1029,Taxon_1029,P,phylum,95.0,19.0,0.09615384615384616,0.019230769230769232
SAMP_020,1030,Taxon_1030,C,class,957.0,294.0,0.9686234817813765,0.2975708502024291
SAMP_020,1031,Taxon_1031,O,order,102.0,41.0,0.10323886639676114,0.04149797570850203
SAMP_020,1032,Taxon_1032,F,family,891.0,761.0,0.9018218623481782,0.770242914979757
SAMP_020,1033,Taxon_1033,G,genus,853.0,501.0,0.8633603238866396,0.507085020242915
SAMP_020,1035,Taxon_1035,D,D,879.0,587.0,0.8896761133603239,0.5941295546558705
SAMP_020,1036,Taxon_1036,P,phylum,941.0,178.0,0.9524291497975709,0.18016194331983806
SAMP_020,1037,Taxon_1037,C,class,927.0,638.0,0.9382591093117408,0.645748987854251
SAMP_020,1041,Taxon_1041,S,species,678.0,608.0,0.6862348178137652,0.6153846153846154
SAMP_020,1042,Taxon_1042,D,D,944.0,293.0,0.9554655870445344,0.2965587044534413
SAMP_020,1043,Taxon_1043,P,phylum,988.0,319.0,1.0,0.3228744939271255
SAMP_020,1044,Taxon_1044,C,class,81.0,68.0,0.08198380566801619,0.06882591093117409
SAMP_020,1049,Taxon_1049,D,D,765.0,672.0,0.7742914979757085,0.680161943319838
SAMP_020,1051,Taxon_1051,C,class,838.0,127.0,0.8481781376518218,0.12854251012145748
SAMP_020,1052,Taxon_1052,O,order,931.0,705.0,0.9423076923076923,0.7135627530364372
SAMP_020,1054,Taxon_1054,G,genus,507.0,313.0,0.5131578947368421,0.3168016194331984
SAMP_020,1055,Taxon_1055,S,species,37.0,7.0,0.03744939271255061,0.00708502024291498
SAMP_020,1056,Taxon_1056,D,D,954.0,591.0,0.9655870445344129,0.5981781376518218
SAMP_020,1059,Taxon_1059,O,order,712.0,321.0,0.7206477732793523,0.3248987854251012
SAMP_020,1061,Taxon_1061,G,genus,199.0,77.0,0.201417004048583,0.07793522267206478
SAMP_020,1062,Taxon_1062,S,species,254.0,193.0,0.25708502024291496,0.19534412955465588
SAMP_020,1066,Taxon_1066,O,order,388.0,171.0,0.39271255060728744,0.17307692307692307
SAMP_020,1070,Taxon_1070,D,D,3.0,1.0,0.003036437246963563,0.0010121457489878543
SAMP_020,1073,Taxon_1073,O,order,959.0,842.0,0.9706477732793523,0.8522267206477733
SAMP_020,1074,Taxon_1074,F,family,408.0,158.0,0.41295546558704455,0.15991902834008098
SAMP_020,1075,Taxon_1075,G,genus,411.0,198.0,0.4159919028340081,0.20040485829959515
SAMP_020,1081,Taxon_1081,F,family,158.0,55.0,0.15991902834008098,0.05566801619433198
SAMP_020,1082,Taxon_1082,G,genus,278.0,55.0,0.2813765182186235,0.05566801619433198
SAMP_020,1083,Taxon_1083,S,species,815.0,508.0,0.8248987854251012,0.5141700404858299
SAMP_020,1084,Taxon_1084,D,D,403.0,53.0,0.40789473684210525,0.053643724696356275
SAMP_020,1085,Taxon_1085,P,phylum,892.0,515.0,0.902834008097166,0.521255060728745
SAMP_020,1087,Taxon_1087,O,order,310.0,251.0,0.31376518218623484,0.2540485829959514
SAMP_020,1088,Taxon_1088,F,family,67.0,30.0,0.06781376518218624,0.030364372469635626
SAMP_020,1089,Taxon_1089,G,genus,462.0,215.0,0.4676113360323887,0.21761133603238866
SAMP_020,1090,Taxon_1090,S,species,87.0,14.0,0.08805668016194332,0.01417004048582996
SAMP_020,1094,Taxon_1094,O,order,696.0,304.0,0.7044534412955465,0.3076923076923077
SAMP_020,1098,Taxon_1098,D,D,132.0,71.0,0.13360323886639677,0.07186234817813765
SAMP_021,1000,Taxon_1000,D,D,532.0,360.0,0.5390070921985816,0.364741641337386
SAMP_021,1002,Taxon_1002,C,class,370.0,249.0,0.37487335359675783,0.25227963525835867
SAMP_021,1004,Taxon_1004,F,family,852.0,341.0,0.8632218844984803,0.3454913880445795
SAMP_021,1006,Taxon_1006,S,species,247.0,53.0,0.2502532928064843,0.05369807497467072
SAMP_021,1008,Taxon_1008,P,phylum,263.0,75.0,0.26646403242147926,0.07598784194528875
SAMP_021,1009,Taxon_1009,C,class,57.0,35.0,0.057750759878419454,0.03546099290780142
SAMP_021,1010,Taxon_1010,O,order,301.0,127.0,0.3049645390070922,0.1286727456940223
SAMP_021,1012,Taxon_1012,G,genus,497.0,92.0,0.5035460992907801,0.09321175278622088
SAMP_021,1013,Taxon_1013,S,species,248.0,28.0,0.2512664640324215,0.028368794326241134
SAMP_021,1017,Taxon_1017,O,order,605.0,544.0,0.6129685916919959,0.5511651469098278
SAMP_021,1019,Taxon_1019,G,genus,393.0,122.0,0.3981762917933131,0.12360688956433637
SAMP_021,1020,Taxon_1020,S,species,796.0,501.0,0.806484295845998,0.5075987841945289
SAMP_021,1024,Taxon_1024,O,order,83.0,61.0,0.08409321175278622,0.06180344478216818
SAMP_021,1025,Taxon_1025,F,family,364.0,75.0,0.36879432624113473,0.07598784194528875
SAMP_021,1026,Taxon_1026,G,genus,885.0,780.0,0.8966565349544073,0.790273556231003
SAMP_021,1028,Taxon_1028,D,D,341.0,78.0,0.3454913880445795,0.0790273556231003
SAMP_021,1029,Taxon_1029,P,phylum,838.0,284.0,0.8490374873353597,0.2877406281661601
SAMP_021,1030,Taxon_1030,C,class,406.0,73.0,0.41134751773049644,0.07396149949341439
SAMP_021,1032,Taxon_1032,F,family,743.0,559.0,0.7527862208713273,0.5663627152988855
SAMP_021,1034,Taxon_1034,S,species,847.0,144.0,0.8581560283687943,0.1458966565349544
SAMP_021,1036,Taxon_1036,P,phylum,411.0,363.0,0.41641337386018235,0.3677811550151976
SAMP_021,1039,Taxon_1039,F,family,158.0,36.0,0.160081053698075,0.0364741641337386
SAMP_021,1041,Taxon_1041,S,species,372.0,281.0,0.3768996960486322,0.2847011144883485
SAMP_021,1044,Taxon_1044,C,class,72.0,10.0,0.0729483282674772,0.010131712259371834
SAMP_021,1045,Taxon_1045,O,order,248.0,48.0,0.2512664640324215,0.0486322188449848
SAMP_021,1046,Taxon_1046,F,family,510.0,287.0,0.5167173252279635,0.2907801418439716
SAMP_021,1047,Taxon_1047,G,genus,602.0,507.0,0.6099290780141844,0.513677811550152
SAMP_021,1048,Taxon_1048,S,species,215.0,106.0,0.21783181357649442,0.10739614994934144
SAMP_021,1049,Taxon_1049,D,D,972.0,752.0,0.9848024316109423,0.7619047619047619
SAMP_021,1050,Taxon_1050,P,phylum,601.0,274.0,0.6089159067882473,0.27760891590678827
SAMP_021,1052,Taxon_1052,O,order,946.0,648.0,0.9584599797365755,0.6565349544072948
SAMP_021,1053,Taxon_1053,F,family,816.0,195.0,0.8267477203647416,0.19756838905775076
SAMP_021,1055,Taxon_1055,S,species,987.0,601.0,1.0,0.6089159067882473
SAMP_021,1056,Taxon_1056,D,D,219.0,34.0,0.22188449848024316,0.034447821681864235
SAMP_021,1057,Taxon_1057,P,phylum,839.0,326.0,0.8500506585612969,0.3302938196555218
SAMP_021,1060,Taxon_1060,F,family,388.0,186.0,0.39311043566362713,0.1884498480243161
SAMP_021,1066,Taxon_1066,O,order,282.0,120.0,0.2857142857142857,0.12158054711246201
SAMP_021,1067,Taxon_1067,F,family,57.0,33.0,0.057750759878419454,0.03343465045592705
SAMP_021,1068,Taxon_1068,G,genus,813.0,491.0,0.8237082066869301,0.49746707193515705
SAMP_021,1073,Taxon_1073,O,order,922.0,736.0,0.9341438703140831,0.745694022289767
SAMP_021,1079,Taxon_1079,C,class,664.0,152.0,0.6727456940222898,0.1540020263424519
SAMP_021,1081,Taxon_1081,F,family,124.0,96.0,0.12563323201621074,0.0972644376899696
SAMP_021,1084,Taxon_1084,D,D,636.0,451.0,0.6443768996960486,0.4569402228976697
SAMP_021,1086,Taxon_1086,C,class,325.0,34.0,0.3292806484295846,0.034447821681864235
SAMP_021,1087,Taxon_1087,O,order,564.0,65.0,0.5714285714285714,0.06585612968591692
SAMP_021,1088,Taxon_1088,F,family,577.0,328.0,0.5845997973657548,0.3323201621073962
SAMP_021,1092,Taxon_1092,P,phylum,598.0,262.0,0.6058763931104356,0.26545086119554206
SAMP_021,1095,Taxon_1095,F,family,661.0,453.0,0.6697061803444783,0.45896656534954405
SAMP_021,1096,Taxon_1096,G,genus,804.0,230.0,0.8145896656534954,0.23302938196555217
SAMP_021,1097,Taxon_1097,S,species,403.0,302.0,0.4083080040526849,0.3059777102330294
SAMP_022,1000,Taxon_1000,D,D,644.0,505.0,0.6611909650924025,0.5184804928131417
SAMP_022,1002,Taxon_1002,C,class,731.0,126.0,0.7505133470225873,0.1293634496919918
SAMP_022,1008,Taxon_1008,P,phylum,533.0,319.0,0.5472279260780287,0.3275154004106776
SAMP_022,1009,Taxon_1009,C,class,974.0,374.0,1.0,0.3839835728952772
SAMP_022,1010,Taxon_1010,O,order,268.0,195.0,0.2751540041067762,0.2002053388090349
SAMP_022,1012,Taxon_1012,G,genus,672.0,410.0,0.6899383983572895,0.4209445585215606
SAMP_022,1015,Taxon_1015,P,phylum,864.0,690.0,0.8870636550308009,0.7084188911704312
SAMP_022,1016,Taxon_1016,C,class,746.0,150.0,0.7659137577002053,0.1540041067761807
SAMP_022,1017,Taxon_1017,O,order,17.0,13.0,0.017453798767967144,0.013347022587268994
SAMP_022,1018,Taxon_1018,F,family,753.0,432.0,0.7731006160164271,0.44353182751540043
SAMP_022,1019,Taxon_1019,G,genus,116.0,23.0,0.11909650924024641,0.023613963039014373
SAMP_022,1020,Taxon_1020,S,species,797.0,352.0,0.8182751540041068,0.3613963039014374
SAMP_022,1023,Taxon_1023,C,class,716.0,506.0,0.7351129363449692,0.5195071868583162
SAMP_022,1024,Taxon_1024,O,order,550.0,101.0,0.5646817248459959,0.10369609856262833
SAMP_022,1025,Taxon_1025,F,family,928.0,468.0,0.9527720739219713,0.4804928131416838
SAMP_022,1028,Taxon_1028,D,D,960.0,490.0,0.9856262833675564,0.5030800821355236
SAMP_022,1029,Taxon_1029,P,phylum,752.0,646.0,0.7720739219712526,0.6632443531827515
SAMP_022,1032,Taxon_1032,F,family,368.0,286.0,0.37782340862423,0.2936344969199179
SAMP_022,1034,Taxon_1034,S,species,557.0,265.0,0.5718685831622177,0.2720739219712526
SAMP_022,1035,Taxon_1035,D,D,49.0,24.0,0.050308008213552365,0.024640657084188913
SAMP_022,1038,Taxon_1038,O,order,215.0,90.0,0.22073921971252566,0.09240246406570841
SAMP_022,1040,Taxon_1040,G,genus,922.0,455.0,0.946611909650924,0.4671457905544148
SAMP_022,1042,Taxon_1042,D,D,71.0,20.0,0.0728952772073922,0.02053388090349076
SAMP_022,1045,Taxon_1045,O,order,784.0,287.0,0.8049281314168378,0.2946611909650924
SAMP_022,1049,Taxon_1049,D,D,185.0,63.0,0.18993839835728954,0.0646817248459959
SAMP_022,1052,Taxon_1052,O,order,149.0,51.0,0.15297741273100615,0.052361396303901436
SAMP_022,1054,Taxon_1054,G,genus,773.0,277.0,0.7936344969199178,0.28439425051334705
SAMP_022,1055,Taxon_1055,S,species,537.0,287.0,0.5513347022587269,0.2946611909650924
SAMP_022,1059,Taxon_1059,O,order,909.0,793.0,0.9332648870636551,0.8141683778234087
SAMP_022,1061,Taxon_1061,G,genus,562.0,172.0,0.5770020533880903,0.17659137577002054
SAMP_022,1062,Taxon_1062,S,species,662.0,195.0,0.6796714579055442,0.2002053388090349
SAMP_022,1063,Taxon_1063,D,D,943.0,439.0,0.9681724845995893,0.45071868583162217
SAMP_022,1068,Taxon_1068,G,genus,652.0,283.0,0.6694045174537988,0.29055441478439425
SAMP_022,1070,Taxon_1070,D,D,232.0,86.0,0.23819301848049282,0.08829568788501027
SAMP_022,1071,Taxon_1071,P,phylum,393.0,216.0,0.40349075975359344,0.22176591375770022
SAMP_022,1072,Taxon_1072,C,class,500.0,131.0,0.5133470225872689,0.13449691991786447
SAMP_022,1076,Taxon_1076,S,species,78.0,20.0,0.08008213552361396,0.02053388090349076
SAMP_022,1077,Taxon_1077,D,D,51.0,40.0,0.052361396303901436,0.04106776180698152
SAMP_022,1079,Taxon_1079,C,class,920.0,623.0,0.944558521560575,0.6396303901437371
SAMP_022,1082,Taxon_1082,G,genus,50.0,10.0,0.0513347022587269,0.01026694045174538
SAMP_022,1085,Taxon_1085,P,phylum,802.0,132.0,0.8234086242299795,0.13552361396303902
SAMP_022,1087,Taxon_1087,O,order,130.0,111.0,0.13347022587268995,0.11396303901437371
SAMP_022,1092,Taxon_1092,P,phylum,431.0,136.0,0.44250513347022585,0.13963039014373715
SAMP_022,1094,Taxon_1094,O,order,496.0,311.0,0.5092402464065708,0.3193018480492813
SAMP_022,1097,Taxon_1097,S,species,209.0,133.0,0.21457905544147843,0.13655030800821355
SAMP_022,1098,Taxon_1098,D,D,614.0,86.0,0.6303901437371663,0.08829568788501027
SAMP_023,1004,Taxon_1004,F,family,798.0,312.0,0.8028169014084507,0.31388329979879276
SAMP_023,1005,Taxon_1005,G,genus,432.0,334.0,0.4346076458752515,0.33601609657947684
SAMP_023,1006,Taxon_1006,S,species,495.0,126.0,0.49798792756539234,0.1267605633802817
SAMP_023,1008,Taxon_1008,P,phylum,99.0,54.0,0.09959758551307847,0.05432595573440644
SAMP_023,1009,Taxon_1009,C,class,989.0,701.0,0.9949698189134809,0.7052313883299799
SAMP_023,1011,Taxon_1011,F,family,402.0,106.0,0.4044265593561368,0.10663983903420524
SAMP_023,1014,Taxon_1014,D,D,414.0,184.0,0.4164989939637827,0.1851106639839034
SAMP_023,1015,Taxon_1015,P,phylum,938.0,819.0,0.9436619718309859,0.823943661971831
SAMP_023,1016,Taxon_1016,C,class,612.0,282.0,0.6156941649899397,0.2837022132796781
SAMP_023,1022,Taxon_1022,P,phylum,921.0,741.0,0.9265593561368209,0.7454728370221329
SAMP_023,1023,Taxon_1023,C,class,363.0,137.0,0.36519114688128773,0.13782696177062373
SAMP_023,1025,Taxon_1025,F,family,83.0,56.0,0.08350100603621731,0.056338028169014086
SAMP_023,1026,Taxon_1026,G,genus,270.0,94.0,0.2716297786720322,0.09456740442655935
SAMP_023,1028,Taxon_1028,D,D,387.0,175.0,0.3893360160965795,0.176056338028169
SAMP_023,1031,Taxon_1031,O,order,165.0,66.0,0.1659959758551308,0.06639839034205232
SAMP_023,1033,Taxon_1033,G,genus,58.0,23.0,0.05835010060362173,0.023138832997987926
SAMP_023,1034,Taxon_1034,S,species,601.0,236.0,0.6046277665995976,0.23742454728370221
SAMP_023,1035,Taxon_1035,D,D,882.0,459.0,0.8873239436619719,0.46177062374245476
SAMP_023,1036,Taxon_1036,P,phylum,842.0,629.0,0.8470824949698189,0.6327967806841046
SAMP_023,1037,Taxon_1037,C,class,923.0,359.0,0.9285714285714286,0.3611670020120724
SAMP_023,1038,Taxon_1038,O,order,503.0,261.0,0.506036217303823,0.2625754527162978
SAMP_023,1039,Taxon_1039,F,family,705.0,448.0,0.7092555331991952,0.4507042253521127
SAMP_023,1040,Taxon_1040,G,genus,122.0,38.0,0.1227364185110664,0.03822937625754527
SAMP_023,1043,Taxon_1043,P,phylum,138.0,93.0,0.13883299798792756,0.09356136820925554
SAMP_023,1044,Taxon_1044,C,class,228.0,128.0,0.22937625754527163,0.12877263581488935
SAMP_023,1045,Taxon_1045,O,order,273.0,168.0,0.2746478873239437,0.16901408450704225
SAMP_023,1046,Taxon_1046,F,family,438.0,54.0,0.44064386317907445,0.05432595573440644
SAMP_023,1049,Taxon_1049,D,D,117.0,62.0,0.11770623742454728,0.06237424547283702
SAMP_023,1050,Taxon_1050,P,phylum,713.0,276.0,0.7173038229376257,0.2776659959758551
SAMP_023,1051,Taxon_1051,C,class,994.0,164.0,1.0,0.16498993963782696
SAMP_023,1053,Taxon_1053,F,family,482.0,414.0,0.48490945674044267,0.4164989939637827
SAMP_023,1056,Taxon_1056,D,D,875.0,124.0,0.8802816901408451,0.12474849094567404
SAMP_023,1060,Taxon_1060,F,family,934.0,473.0,0.9396378269617707,0.47585513078470826
SAMP_023,1061,Taxon_1061,G,genus,77.0,22.0,0.07746478873239436,0.022132796780684104
SAMP_023,1068,Taxon_1068,G,genus,905.0,557.0,0.9104627766599598,0.5603621730382293
SAMP_023,1073,Taxon_1073,O,order,85.0,27.0,0.08551307847082495,0.02716297786720322
SAMP_023,1076,Taxon_1076,S,species,371.0,247.0,0.3732394366197183,0.24849094567404426
SAMP_023,1077,Taxon_1077,D,D,479.0,50.0,0.4818913480885312,0.05030181086519115
SAMP_023,1078,Taxon_1078,P,phylum,817.0,420.0,0.8219315895372233,0.4225352112676056
SAMP_023,1079,Taxon_1079,C,class,150.0,19.0,0.15090543259557343,0.019114688128772636
SAMP_023,1080,Taxon_1080,O,order,140.0,77.0,0.14084507042253522,0.07746478873239436
SAMP_023,1081,Taxon_1081,F,family,68.0,56.0,0.06841046277665996,0.056338028169014086
SAMP_023,1086,Taxon_1086,C,class,520.0,332.0,0.5231388329979879,0.33400402414486924
SAMP_023,1087,Taxon_1087,O,order,632.0,96.0,0.635814889336016,0.096579476861167
SAMP_023,1089,Taxon_1089,G,genus,418.0,122.0,0.42052313883299797,0.1227364185110664
SAMP_023,1094,Taxon_1094,O,order,864.0,199.0,0.869215291750503,0.20020120724346077
SAMP_023,1095,Taxon_1095,F,family,967.0,486.0,0.9728370221327968,0.48893360160965793
SAMP_023,1097,Taxon_1097,S,species,752.0,474.0,0.7565392354124748,0.4768611670020121
SAMP_023,1099,Taxon_1099,P,phylum,848.0,719.0,0.8531187122736419,0.7233400402414487
SAMP_024,1000,Taxon_1000,D,D,879.0,790.0,0.9006147540983607,0.8094262295081968
SAMP_024,1003,Taxon_1003,O,order,664.0,260.0,0.680327868852459,0.26639344262295084
SAMP_024,1012,Taxon_1012,G,genus,821.0,665.0,0.8411885245901639,0.6813524590163934
SAMP_024,1013,Taxon_1013,S,species,388.0,181.0,0.3975409836065574,0.18545081967213115
SAMP_024,1015,Taxon_1015,P,phylum,667.0,167.0,0.6834016393442623,0.1711065573770492
SAMP_024,1016,Taxon_1016,C,class,298.0,221.0,0.305327868852459,0.22643442622950818
SAMP_024,1018,Taxon_1018,F,family,370.0,116.0,0.3790983606557377,0.11885245901639344
SAMP_024,1022,Taxon_1022,P,phylum,838.0,420.0,0.8586065573770492,0.430327868852459
SAMP_024,1023,Taxon_1023,C,class,421.0,90.0,0.43135245901639346,0.09221311475409837
SAMP_024,1027,Taxon_1027,S,species,108.0,61.0,0.11065573770491803,0.0625
SAMP_024,1028,Taxon_1028,D,D,678.0,72.0,0.694672131147541,0.07377049180327869
SAMP_024,1030,Taxon_1030,C,class,118.0,79.0,0.12090163934426229,0.08094262295081968
SAMP_024,1032,Taxon_1032,F,family,381.0,54.0,0.39036885245901637,0.055327868852459015
SAMP_024,1033,Taxon_1033,G,genus,391.0,275.0,0.40061475409836067,0.2817622950819672
SAMP_024,1034,Taxon_1034,S,species,976.0,843.0,1.0,0.8637295081967213
SAMP_024,1035,Taxon_1035,D,D,51.0,14.0,0.05225409836065574,0.014344262295081968
SAMP_024,1038,Taxon_1038,O,order,336.0,188.0,0.3442622950819672,0.19262295081967212
SAMP_024,1040,Taxon_1040,G,genus,203.0,78.0,0.20799180327868852,0.07991803278688525
SAMP_024,1042,Taxon_1042,D,D,237.0,129.0,0.24282786885245902,0.13217213114754098
SAMP_024,1052,Taxon_1052,O,order,575.0,182.0,0.5891393442622951,0.1864754098360656
SAMP_024,1054,Taxon_1054,G,genus,253.0,140.0,0.25922131147540983,0.14344262295081966
SAMP_024,1056,Taxon_1056,D,D,113.0,96.0,0.11577868852459017,0.09836065573770492
SAMP_024,1058,Taxon_1058,C,class,527.0,89.0,0.5399590163934426,0.09118852459016394
